country position,Hazard,starttime,endtime,Intensity
1888,coldwave,2011-03-17,2011-04-29,266.0
1888,extreme wind,2005-02-12,2005-02-21,20.0
1888,tropical cyclone,2016-08-15,2016-08-19,23.93
1888,tropical cyclone,2016-07-25,2016-07-28,34.95
1888,flood,2009-05-10,2009-07-01,1.0
1888,extreme wind,2015-03-31,2015-04-04,17.0
1888,heatwave,2008-09-16,2008-09-26,301.0
1888,extreme wind,2016-04-22,2016-04-23,18.0
1888,extreme wind,2005-02-22,2005-02-23,20.0
1889,extreme wind,2005-02-12,2005-02-21,20.0
1889,extreme wind,2016-04-09,2016-04-15,20.0
1889,heatwave,2013-02-05,2013-03-09,302.0
1889,heatwave,2010-02-21,2010-03-09,304.0
1889,extreme wind,2009-02-09,2009-03-01,25.0
1889,heatwave,2007-03-27,2007-04-04,299.0
1889,heatwave,2010-03-19,2010-03-26,294.0
1889,heatwave,2010-01-28,2010-02-16,302.0
1889,coldwave,2007-12-24,2008-02-25,246.0
1889,extreme wind,2010-02-28,2010-03-07,18.0
1889,coldwave,2016-01-21,2016-01-31,248.0
1889,heatwave,2014-04-13,2014-04-27,302.0
1889,heatwave,2008-09-16,2008-09-26,301.0
1889,coldwave,2011-03-17,2011-04-29,266.0
1889,extreme wind,2006-04-10,2006-04-13,17.0
1889,extreme wind,2015-02-23,2015-03-05,21.0
1889,extreme wind,2013-04-04,2013-04-06,17.0
1889,extreme wind,2016-04-22,2016-04-23,18.0
1889,heatwave,2012-04-27,2012-05-04,303.0
1889,extreme wind,2015-03-31,2015-04-04,17.0
1889,tropical cyclone,2016-07-25,2016-07-28,34.95
1889,heatwave,2006-04-11,2006-04-13,292.0
1889,extreme wind,2005-02-22,2005-02-23,20.0
1889,heatwave,2010-04-09,2010-04-15,297.0
1889,tropical cyclone,2016-08-15,2016-08-19,23.93
1890,extreme wind,2010-02-28,2010-03-07,18.0
1890,heatwave,2014-04-13,2014-04-27,302.0
1890,heatwave,2007-03-27,2007-04-04,299.0
1890,extreme wind,2015-02-23,2015-03-05,21.0
1890,heatwave,2010-04-09,2010-04-15,297.0
1890,extreme wind,2009-02-09,2009-03-01,25.0
1890,coldwave,2007-12-24,2008-02-25,246.0
1890,heatwave,2010-02-21,2010-03-09,304.0
1890,heatwave,2010-01-28,2010-02-16,302.0
1890,extreme wind,2015-04-17,2015-04-19,22.0
1890,coldwave,2016-01-21,2016-01-31,248.0
1890,extreme wind,2016-04-09,2016-04-15,20.0
1890,extreme wind,2007-03-30,2007-04-02,15.0
1890,tropical cyclone,2016-07-25,2016-07-28,34.95
1890,extreme wind,2015-03-31,2015-04-04,17.0
1890,extreme wind,2007-02-15,2007-02-16,16.0
1890,extreme wind,2005-02-12,2005-02-21,20.0
1890,extreme wind,2006-04-10,2006-04-13,17.0
1890,extreme wind,2005-02-22,2005-02-23,20.0
1890,heatwave,2008-09-16,2008-09-26,301.0
1890,heatwave,2012-04-27,2012-05-04,303.0
1890,coldwave,2011-03-17,2011-04-29,266.0
1890,extreme wind,2007-09-27,2007-10-05,17.0
1890,extreme wind,2016-04-22,2016-04-23,18.0
1890,extreme wind,2013-04-04,2013-04-06,17.0
1890,tropical cyclone,2016-08-15,2016-08-19,23.93
1891,extreme wind,2009-02-09,2009-03-01,25.0
1891,heatwave,2007-03-27,2007-04-04,299.0
1891,heatwave,2013-02-05,2013-03-09,302.0
1891,heatwave,2014-04-13,2014-04-27,302.0
1891,heatwave,2010-02-21,2010-03-09,304.0
1891,extreme wind,2007-03-30,2007-04-02,15.0
1891,extreme wind,2005-02-12,2005-02-21,20.0
1891,extreme wind,2016-04-09,2016-04-15,20.0
1891,extreme wind,2010-02-28,2010-03-07,18.0
1891,coldwave,2007-12-24,2008-02-25,246.0
1891,heatwave,2010-01-28,2010-02-16,302.0
1891,coldwave,2011-03-17,2011-04-29,266.0
1891,heatwave,2010-04-09,2010-04-15,297.0
1891,tropical cyclone,2016-08-15,2016-08-19,23.93
1891,coldwave,2016-01-21,2016-01-31,248.0
1891,heatwave,2012-04-27,2012-05-04,303.0
1891,heatwave,2008-09-16,2008-09-26,301.0
1891,extreme wind,2015-03-31,2015-04-04,17.0
1891,extreme wind,2016-04-22,2016-04-23,18.0
1891,tropical cyclone,2016-07-25,2016-07-28,34.95
1891,extreme wind,2013-04-04,2013-04-06,17.0
1891,extreme wind,2005-02-22,2005-02-23,20.0
1891,extreme wind,2015-02-23,2015-03-05,21.0
1892,heatwave,2010-01-28,2010-02-16,302.0
1892,coldwave,2016-01-21,2016-01-31,248.0
1892,heatwave,2007-03-27,2007-04-04,299.0
1892,heatwave,2010-02-21,2010-03-09,304.0
1892,extreme wind,2016-04-09,2016-04-15,20.0
1892,extreme wind,2010-02-28,2010-03-07,18.0
1892,extreme wind,2007-03-30,2007-04-02,15.0
1892,coldwave,2007-12-24,2008-02-25,246.0
1892,extreme wind,2005-02-22,2005-02-23,20.0
1892,heatwave,2012-04-27,2012-05-04,303.0
1892,extreme wind,2006-04-10,2006-04-13,17.0
1892,tropical cyclone,2016-08-15,2016-08-19,23.93
1892,extreme wind,2015-03-31,2015-04-04,17.0
1892,heatwave,2008-09-16,2008-09-26,301.0
1892,extreme wind,2013-04-04,2013-04-06,17.0
1892,extreme wind,2015-04-17,2015-04-19,22.0
1892,coldwave,2011-03-17,2011-04-29,266.0
1892,extreme wind,2016-04-22,2016-04-23,18.0
1892,tropical cyclone,2016-07-25,2016-07-28,34.95
1892,extreme wind,2007-09-27,2007-10-05,17.0
1893,coldwave,2016-01-21,2016-01-31,248.0
1893,extreme wind,2013-04-04,2013-04-06,17.0
1893,coldwave,2007-12-24,2008-02-25,246.0
1893,tropical cyclone,2016-08-15,2016-08-19,23.93
1893,extreme wind,2009-02-09,2009-03-01,25.0
1893,heatwave,2010-02-21,2010-03-09,304.0
1893,heatwave,2013-02-05,2013-03-09,302.0
1893,extreme wind,2010-02-28,2010-03-07,18.0
1893,heatwave,2010-01-28,2010-02-16,302.0
1893,extreme wind,2005-02-12,2005-02-21,20.0
1893,flood,2007-06-06,2007-08-17,1.5
1893,flood,2007-07-18,2007-08-13,1.0
1893,coldwave,2011-03-17,2011-04-29,266.0
1893,extreme wind,2006-04-10,2006-04-13,17.0
1893,extreme wind,2015-04-17,2015-04-19,22.0
1893,extreme wind,2005-02-22,2005-02-23,20.0
1893,flood,2009-05-10,2009-07-01,1.0
1893,tropical cyclone,2016-07-25,2016-07-28,34.95
1893,extreme wind,2008-09-21,2008-09-26,17.0
1893,heatwave,2012-04-27,2012-05-04,303.0
1893,extreme wind,2016-04-22,2016-04-23,18.0
1893,heatwave,2008-09-16,2008-09-26,301.0
1893,extreme wind,2015-03-31,2015-04-04,17.0
1894,heatwave,2010-02-21,2010-03-09,304.0
1894,heatwave,2013-02-05,2013-03-09,302.0
1894,coldwave,2007-12-24,2008-02-25,246.0
1894,coldwave,2016-01-21,2016-01-31,248.0
1894,extreme wind,2016-04-22,2016-04-23,18.0
1894,extreme wind,2015-04-17,2015-04-19,22.0
1894,extreme wind,2009-02-09,2009-03-01,25.0
1894,heatwave,2007-03-27,2007-04-04,299.0
1894,heatwave,2010-01-28,2010-02-16,302.0
1894,extreme wind,2005-02-12,2005-02-21,20.0
1894,tropical cyclone,2016-07-25,2016-07-28,34.95
1894,extreme wind,2010-02-28,2010-03-07,18.0
1894,extreme wind,2006-04-10,2006-04-13,17.0
1894,heatwave,2012-04-27,2012-05-04,303.0
1894,heatwave,2015-03-25,2015-04-09,297.0
1894,flood,2009-05-10,2009-07-01,1.0
1894,flood,2007-06-06,2007-08-17,1.5
1894,coldwave,2011-03-17,2011-04-29,266.0
1894,wildfire,2010-02-08,2010-02-17,5.044522193657258
1894,extreme wind,2005-02-22,2005-02-23,20.0
1894,heatwave,2011-05-06,2011-05-11,301.0
1894,extreme wind,2015-02-23,2015-03-05,21.0
1894,extreme wind,2013-04-04,2013-04-06,17.0
1894,tropical cyclone,2016-08-15,2016-08-19,23.93
1894,flood,2007-07-18,2007-08-13,1.0
1894,wildfire,2010-02-23,2010-03-04,5.4839183063655845
1894,wildfire,2010-02-23,2010-03-04,13.604233267387023
1894,wildfire,2010-02-23,2010-03-04,17.3279179519813
1894,wildfire,2010-02-27,2010-03-04,6.3643310663093215
1894,flood,2008-06-24,2008-06-27,1.5
1894,extreme wind,2008-09-21,2008-09-26,17.0
1894,heatwave,2008-09-16,2008-09-26,301.0
1894,extreme wind,2015-03-31,2015-04-04,17.0
1895,heatwave,2010-02-21,2010-03-09,304.0
1895,extreme wind,2010-02-28,2010-03-07,18.0
1895,heatwave,2008-09-16,2008-09-26,301.0
1895,heatwave,2010-01-28,2010-02-16,302.0
1895,tropical cyclone,2016-08-15,2016-08-19,23.93
1895,extreme wind,2009-02-09,2009-03-01,25.0
1895,extreme wind,2006-04-10,2006-04-13,17.0
1895,coldwave,2007-12-24,2008-02-25,246.0
1895,extreme wind,2013-04-04,2013-04-06,17.0
1895,coldwave,2016-01-21,2016-01-31,248.0
1895,extreme wind,2015-04-17,2015-04-19,22.0
1895,extreme wind,2005-02-22,2005-02-23,20.0
1895,coldwave,2011-03-17,2011-04-29,266.0
1895,extreme wind,2016-04-22,2016-04-23,18.0
1895,heatwave,2012-04-27,2012-05-04,303.0
1895,extreme wind,2008-09-21,2008-09-26,17.0
1895,extreme wind,2015-03-31,2015-04-04,17.0
1895,tropical cyclone,2016-07-25,2016-07-28,34.95
1896,heatwave,2010-02-21,2010-03-09,304.0
1896,extreme wind,2016-04-22,2016-04-23,18.0
1896,extreme wind,2010-02-28,2010-03-07,18.0
1896,coldwave,2007-12-24,2008-02-25,246.0
1896,heatwave,2007-03-27,2007-04-04,299.0
1896,heatwave,2012-04-27,2012-05-04,303.0
1896,extreme wind,2009-02-09,2009-03-01,25.0
1896,extreme wind,2006-04-10,2006-04-13,17.0
1896,coldwave,2011-03-17,2011-04-29,266.0
1896,heatwave,2010-01-28,2010-02-16,302.0
1896,tropical cyclone,2016-07-25,2016-07-28,34.95
1896,coldwave,2016-01-21,2016-01-31,248.0
1896,extreme wind,2013-04-04,2013-04-06,17.0
1896,extreme wind,2008-09-21,2008-09-26,17.0
1896,heatwave,2008-09-16,2008-09-26,301.0
1896,extreme wind,2015-03-31,2015-04-04,17.0
1896,tropical cyclone,2009-09-09,2009-09-12,15.96
1896,wildfire,2010-02-23,2010-03-05,6.146143830067597
1896,tropical cyclone,2016-08-15,2016-08-19,23.93
1897,extreme wind,2010-02-28,2010-03-07,18.0
1897,heatwave,2010-02-21,2010-03-09,304.0
1897,heatwave,2010-01-28,2010-02-16,302.0
1897,extreme wind,2009-02-09,2009-03-01,25.0
1897,coldwave,2007-12-24,2008-02-25,246.0
1897,coldwave,2011-03-17,2011-04-29,266.0
1897,heatwave,2012-04-27,2012-05-04,303.0
1897,extreme wind,2006-04-10,2006-04-13,17.0
1897,coldwave,2016-01-21,2016-01-31,248.0
1897,tropical cyclone,2009-09-09,2009-09-12,15.96
1897,extreme wind,2015-04-17,2015-04-19,22.0
1897,extreme wind,2013-04-04,2013-04-06,17.0
1897,extreme wind,2015-03-31,2015-04-04,17.0
1897,extreme wind,2005-02-22,2005-02-23,20.0
1897,flood,2009-05-10,2009-07-01,1.0
1897,tropical cyclone,2016-07-25,2016-07-28,34.95
1897,extreme wind,2016-04-22,2016-04-23,18.0
1897,extreme wind,2008-09-21,2008-09-26,17.0
1897,heatwave,2008-09-16,2008-09-26,301.0
1897,extreme wind,2007-09-27,2007-10-05,17.0
1897,tropical cyclone,2016-08-15,2016-08-19,23.93
1898,coldwave,2007-12-24,2008-02-25,246.0
1898,heatwave,2013-02-05,2013-03-09,302.0
1898,flood,2007-06-06,2007-08-17,1.5
1898,heatwave,2007-03-27,2007-04-04,299.0
1898,extreme wind,2010-02-28,2010-03-07,18.0
1898,heatwave,2010-02-21,2010-03-09,304.0
1898,extreme wind,2009-02-09,2009-03-01,25.0
1898,heatwave,2010-01-28,2010-02-16,302.0
1898,coldwave,2016-01-21,2016-01-31,248.0
1898,extreme wind,2006-04-10,2006-04-13,17.0
1898,extreme wind,2005-02-12,2005-02-21,20.0
1898,heatwave,2012-04-27,2012-05-04,303.0
1898,flood,2007-07-18,2007-08-13,1.0
1898,coldwave,2011-03-17,2011-04-29,266.0
1898,heatwave,2011-05-06,2011-05-11,301.0
1898,extreme wind,2013-04-04,2013-04-06,17.0
1898,extreme wind,2005-02-22,2005-02-23,20.0
1898,extreme wind,2015-04-17,2015-04-19,22.0
1898,extreme wind,2015-02-23,2015-03-05,21.0
1898,tropical cyclone,2016-08-15,2016-08-19,23.93
1898,heatwave,2015-03-25,2015-04-09,297.0
1898,tropical cyclone,2016-07-25,2016-07-28,34.95
1898,extreme wind,2015-03-31,2015-04-04,17.0
1898,extreme wind,2016-04-22,2016-04-23,18.0
1898,flood,2008-06-24,2008-06-27,1.5
1898,heatwave,2008-09-16,2008-09-26,301.0
1899,heatwave,2010-02-21,2010-03-09,304.0
1899,extreme wind,2015-04-17,2015-04-19,22.0
1899,extreme wind,2010-02-28,2010-03-07,18.0
1899,heatwave,2010-01-28,2010-02-16,302.0
1899,coldwave,2007-12-24,2008-02-25,246.0
1899,heatwave,2007-03-27,2007-04-04,299.0
1899,coldwave,2011-03-17,2011-04-29,266.0
1899,wildfire,2010-02-21,2010-03-04,13.992955579465928
1899,extreme wind,2009-02-09,2009-03-01,25.0
1899,extreme wind,2005-02-12,2005-02-21,20.0
1899,heatwave,2008-09-16,2008-09-26,301.0
1899,tropical cyclone,2016-07-25,2016-07-28,34.95
1899,wildfire,2010-02-24,2010-03-06,7.639199722338086
1899,heatwave,2015-03-25,2015-04-09,297.0
1899,extreme wind,2008-09-21,2008-09-26,17.0
1899,coldwave,2016-01-21,2016-01-31,248.0
1899,wildfire,2010-03-01,2010-03-05,5.678019488599267
1899,wildfire,2015-03-30,2015-04-09,5.685304116979728
1899,wildfire,2010-02-24,2010-03-04,11.146347573835955
1899,wildfire,2010-02-23,2010-03-03,10.689107689408097
1899,extreme wind,2005-02-22,2005-02-23,20.0
1899,extreme wind,2013-04-04,2013-04-06,17.0
1899,extreme wind,2007-04-12,2007-04-17,18.0
1899,wildfire,2010-02-23,2010-02-28,7.412332332231733
1899,extreme wind,2006-04-10,2006-04-13,17.0
1899,tropical cyclone,2016-08-15,2016-08-19,23.93
1899,extreme wind,2016-04-22,2016-04-23,18.0
1899,extreme wind,2015-02-23,2015-03-05,21.0
1899,wildfire,2010-02-05,2010-02-16,18.55888648359336
1899,wildfire,2010-02-22,2010-03-07,22.50865577798062
1899,wildfire,2010-02-05,2010-02-20,11.813296457267676
1899,heatwave,2011-05-06,2011-05-11,301.0
1899,wildfire,2010-02-03,2010-03-09,101.77437635629587
1899,wildfire,2010-02-23,2010-03-02,8.504320657446923
1899,wildfire,2010-02-23,2010-03-05,19.021125146627245
1899,extreme wind,2015-03-31,2015-04-04,17.0
1899,wildfire,2010-02-28,2010-03-06,8.723609715974789
1899,heatwave,2012-04-27,2012-05-04,303.0
1899,wildfire,2010-02-28,2010-03-06,5.674631865217343
1899,wildfire,2010-02-20,2010-03-04,41.50154981683879
1899,wildfire,2010-02-07,2010-02-20,7.645759517767927
1899,wildfire,2010-02-20,2010-02-28,8.10218979317562
1899,wildfire,2010-02-04,2010-02-23,24.484693920137826
1899,wildfire,2010-02-21,2010-03-04,15.045916016268762
1899,wildfire,2010-02-28,2010-03-07,10.24632893642667
1899,wildfire,2010-02-07,2010-02-20,11.129038463693147
1900,extreme wind,2007-03-30,2007-04-02,15.0
1900,heatwave,2010-02-21,2010-03-09,304.0
1900,extreme wind,2009-02-09,2009-03-01,25.0
1900,heatwave,2007-03-27,2007-04-04,299.0
1900,coldwave,2016-01-21,2016-01-31,248.0
1900,heatwave,2010-01-28,2010-02-16,302.0
1900,extreme wind,2010-02-28,2010-03-07,18.0
1900,coldwave,2007-12-24,2008-02-25,246.0
1900,flood,2007-07-18,2007-08-13,1.0
1900,extreme wind,2006-04-10,2006-04-13,17.0
1900,extreme wind,2013-04-04,2013-04-06,17.0
1900,extreme wind,2008-09-21,2008-09-26,17.0
1900,heatwave,2008-09-16,2008-09-26,301.0
1900,wildfire,2010-03-02,2010-03-07,5.260695695594148
1900,wildfire,2012-04-29,2012-05-10,10.284289625164565
1900,heatwave,2012-04-27,2012-05-04,303.0
1900,flood,2007-06-06,2007-08-17,1.5
1900,wildfire,2010-02-03,2010-03-09,101.77437635629587
1900,extreme wind,2007-04-12,2007-04-17,18.0
1900,extreme wind,2015-04-17,2015-04-19,22.0
1900,wildfire,2010-02-04,2010-02-23,24.484693920137826
1900,heatwave,2011-05-06,2011-05-11,301.0
1900,wildfire,2010-02-24,2010-03-01,5.9001850037440535
1900,tropical cyclone,2009-09-09,2009-09-12,15.96
1900,coldwave,2011-03-17,2011-04-29,266.0
1900,tropical cyclone,2016-08-15,2016-08-19,23.93
1900,tropical cyclone,2016-07-25,2016-07-28,34.95
1900,extreme wind,2015-03-31,2015-04-04,17.0
1901,heatwave,2013-02-05,2013-03-09,302.0
1901,flood,2006-08-20,2006-12-13,2.0
1901,extreme wind,2009-02-09,2009-03-01,25.0
1901,heatwave,2014-04-13,2014-04-27,302.0
1901,heatwave,2010-02-21,2010-03-09,304.0
1901,coldwave,2011-03-17,2011-04-29,266.0
1901,extreme wind,2010-02-28,2010-03-07,18.0
1901,heatwave,2007-03-27,2007-04-04,299.0
1901,extreme wind,2007-03-30,2007-04-02,15.0
1901,coldwave,2007-12-24,2008-02-25,246.0
1901,heatwave,2010-04-09,2010-04-15,297.0
1901,extreme wind,2015-02-23,2015-03-05,21.0
1901,extreme wind,2005-02-12,2005-02-21,20.0
1901,coldwave,2016-01-21,2016-01-31,248.0
1901,flood,2004-08-06,2004-10-03,2.0
1901,extreme wind,2016-04-09,2016-04-15,20.0
1901,extreme wind,2005-02-22,2005-02-23,20.0
1901,heatwave,2013-02-21,2013-03-10,296.0
1901,extreme wind,2013-04-04,2013-04-06,17.0
1901,extreme wind,2004-03-24,2004-03-31,22.0
1901,extreme wind,2015-03-31,2015-04-04,17.0
1901,tropical cyclone,2016-08-15,2016-08-19,23.93
1901,tropical cyclone,2016-07-25,2016-07-28,34.95
1901,extreme wind,2016-04-19,2016-04-25,16.0
1901,flood,2007-09-05,2007-11-10,1.0
1902,heatwave,2007-03-27,2007-04-04,299.0
1902,coldwave,2016-01-21,2016-01-31,248.0
1902,heatwave,2010-02-21,2010-03-09,304.0
1902,extreme wind,2009-02-09,2009-03-01,25.0
1902,extreme wind,2005-02-12,2005-02-21,20.0
1902,extreme wind,2007-03-30,2007-04-02,15.0
1902,heatwave,2013-02-05,2013-03-09,302.0
1902,flood,2006-08-20,2006-12-13,2.0
1902,coldwave,2007-12-24,2008-02-25,246.0
1902,heatwave,2014-04-13,2014-04-27,302.0
1902,flood,2009-05-10,2009-07-01,1.0
1902,flood,2007-06-06,2007-08-17,1.5
1902,extreme wind,2010-02-28,2010-03-07,18.0
1902,extreme wind,2005-02-22,2005-02-23,20.0
1902,heatwave,2010-03-19,2010-03-26,294.0
1902,extreme wind,2016-04-09,2016-04-15,20.0
1902,flood,2004-08-06,2004-10-03,2.0
1902,heatwave,2010-04-09,2010-04-15,297.0
1902,extreme wind,2016-04-19,2016-04-25,16.0
1902,coldwave,2011-03-17,2011-04-29,266.0
1902,tropical cyclone,2016-08-15,2016-08-19,23.93
1902,tropical cyclone,2016-07-25,2016-07-28,34.95
1902,extreme wind,2004-03-24,2004-03-31,22.0
1902,heatwave,2012-04-27,2012-05-04,303.0
1902,extreme wind,2013-04-04,2013-04-06,17.0
1902,extreme wind,2015-03-31,2015-04-04,17.0
1902,extreme wind,2015-02-23,2015-03-05,21.0
1903,heatwave,2014-04-13,2014-04-27,302.0
1903,extreme wind,2007-03-30,2007-04-02,15.0
1903,extreme wind,2010-02-28,2010-03-07,18.0
1903,heatwave,2013-02-05,2013-03-09,302.0
1903,extreme wind,2009-02-09,2009-03-01,25.0
1903,coldwave,2007-12-24,2008-02-25,246.0
1903,coldwave,2016-01-21,2016-01-31,248.0
1903,heatwave,2010-02-21,2010-03-09,304.0
1903,extreme wind,2006-04-10,2006-04-13,17.0
1903,extreme wind,2005-02-12,2005-02-21,20.0
1903,heatwave,2010-04-09,2010-04-15,297.0
1903,heatwave,2007-03-27,2007-04-04,299.0
1903,heatwave,2006-04-11,2006-04-13,292.0
1903,extreme wind,2005-02-22,2005-02-23,20.0
1903,extreme wind,2016-04-09,2016-04-15,20.0
1903,extreme wind,2004-03-24,2004-03-31,22.0
1903,extreme wind,2013-04-04,2013-04-06,17.0
1903,extreme wind,2015-03-31,2015-04-04,17.0
1903,heatwave,2012-04-27,2012-05-04,303.0
1903,extreme wind,2015-02-23,2015-03-05,21.0
1903,extreme wind,2016-04-19,2016-04-25,16.0
1903,flood,2009-05-10,2009-07-01,1.0
1903,tropical cyclone,2016-07-25,2016-07-28,34.95
1903,heatwave,2010-03-19,2010-03-26,294.0
1903,tropical cyclone,2016-08-15,2016-08-19,23.93
1903,coldwave,2011-03-17,2011-04-29,266.0
1904,extreme wind,2005-02-22,2005-02-23,20.0
1904,heatwave,2010-02-21,2010-03-09,304.0
1904,extreme wind,2005-02-12,2005-02-21,20.0
1904,extreme wind,2010-02-28,2010-03-07,18.0
1904,heatwave,2013-02-05,2013-03-09,302.0
1904,heatwave,2014-04-13,2014-04-27,302.0
1904,flood,2006-08-20,2006-12-13,2.0
1904,heatwave,2007-03-27,2007-04-04,299.0
1904,heatwave,2010-04-09,2010-04-15,297.0
1904,extreme wind,2011-03-17,2011-03-23,24.0
1904,coldwave,2016-01-21,2016-01-31,248.0
1904,extreme wind,2016-04-09,2016-04-15,20.0
1904,extreme wind,2009-02-09,2009-03-01,25.0
1904,coldwave,2011-03-17,2011-04-29,266.0
1904,extreme wind,2015-02-23,2015-03-05,21.0
1904,flood,2009-05-10,2009-07-01,1.0
1904,heatwave,2015-02-24,2015-03-04,294.0
1904,extreme wind,2015-04-17,2015-04-19,22.0
1904,heatwave,2010-03-19,2010-03-26,294.0
1904,extreme wind,2016-04-19,2016-04-25,16.0
1904,extreme wind,2004-03-24,2004-03-31,22.0
1904,flood,2007-09-05,2007-11-10,1.0
1904,extreme wind,2013-04-04,2013-04-06,17.0
1904,heatwave,2006-09-02,2006-09-04,294.0
