县编号,0-0.1 负荷密度 出现次数,0-0.1 负荷密度 总和,0.1-1 负荷密度 出现次数,0.1-1 负荷密度 总和,1-6 负荷密度 出现次数,1-6 负荷密度 总和,6-15 负荷密度 出现次数,6-15 负荷密度 总和,15-30 负荷密度 出现次数,15-30 负荷密度 总和,大于30 负荷密度 出现次数,大于30 负荷密度 总和,大于80 负荷密度 出现次数,大于80 负荷密度 总和
2063,0,0.0,756,220.8940908834747,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2064,16,0.2952965873094221,448,173.70875982760268,4,4.058708724540195,0,0.0,0,0.0,0,0.0,0,0.0
2065,82,1.547063287759107,278,72.41576920419182,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2066,0,0.0,576,214.80304827603015,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2067,40,1.5583736586974757,356,97.08927108904302,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2068,0,0.0,392,162.07078010110013,4,6.215500850294298,0,0.0,0,0.0,0,0.0,0,0.0
2069,48,1.494551023307218,468,293.9727797991625,60,75.59443593280558,0,0.0,0,0.0,0,0.0,0,0.0
2070,0,0.0,214,86.50725128583505,2,2.089585424457198,0,0.0,0,0.0,0,0.0,0,0.0
2071,148,11.57013451020353,1076,265.61625735621516,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2072,466,33.55022647380592,398,49.886926799628576,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2073,272,14.389660215749048,484,62.532101135452805,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2074,256,19.637589540600434,572,79.2204212449465,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2075,698,12.149887617954809,346,69.61463854185584,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2076,302,6.342676433170621,1138,152.393387054932,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2077,36,3.3712332135257443,1476,205.43938283534143,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2078,656,20.80883417348626,208,56.16711254346953,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2079,1366,50.07568916233741,110,30.53044122513419,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2080,276,6.245543702258903,408,156.11835033318337,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2081,930,35.71542074154471,114,26.77909151577728,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2082,904,19.737347938163605,104,70.69781500213223,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2083,184,7.782105917798159,572,105.46824343141309,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2084,14,0.42367189515531234,110,48.30894585154954,56,98.92299033445732,0,0.0,0,0.0,0,0.0,0,0.0
2085,1,0.09999045505813929,945,269.6967701631434,98,224.96638324794216,0,0.0,0,0.0,0,0.0,0,0.0
2086,18,0.5349077713278112,736,204.62316737925133,2,2.164780517095462,0,0.0,0,0.0,0,0.0,0,0.0
2087,296,8.281704658187333,892,131.31768447416178,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2088,50,3.9417289961376643,994,147.7141449904902,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2089,244,7.337206316816615,516,105.47337853101051,32,53.422070235477364,0,0.0,0,0.0,0,0.0,0,0.0
2090,642,53.28834752946254,510,88.9026533544442,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2091,782,54.52660333732467,226,37.19940059661792,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2092,594,47.3609294733866,558,77.23279105127904,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2093,528,15.589162379187439,156,49.916668614390474,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2094,380,10.514588744805991,88,12.448156748244699,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2095,180,9.88859470540235,2556,554.1044169188311,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2096,226,16.442900718604808,2510,419.70950460197173,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2097,432,40.924116267431764,684,147.72821409333753,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2098,1168,75.27358732507318,342,92.37723135874492,2,2.0385291915505905,0,0.0,0,0.0,0,0.0,0,0.0
2099,360,19.80933400679478,1368,249.09767010883513,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2100,596,38.0906858778843,1780,240.6941643780872,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2101,276,22.721497006621107,408,59.918790312147195,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2102,222,15.21816257932141,102,16.933027297884717,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2103,606,30.890285872906766,150,33.3397750741906,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2104,116,5.554141736560641,100,21.652035830999985,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2105,550,40.22824466972873,134,21.138157316172375,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2106,692,53.623027860259555,172,21.023877856643335,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2107,18,1.7868565318582326,1134,304.27683651734753,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2108,22,0.7110876698783629,482,137.4876773645794,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2109,166,5.3946606401744726,374,82.25992379872632,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2110,950,32.04882543331468,332,70.31271451629219,50,54.98470850704935,0,0.0,0,0.0,0,0.0,0,0.0
2111,8,0.6563965923947397,676,128.00032678284066,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2112,124,12.00774637186808,632,105.22821037629305,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2113,110,8.34869006881087,790,114.13652889346923,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2114,466,32.50730459332573,38,4.535749758094677,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2115,236,18.88470337564118,952,158.12124563591217,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2116,202,12.925337082932167,374,65.7797589401681,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2117,0,0.0,900,190.62247785210997,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2118,78,6.945117830760551,966,250.51362147040268,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2119,84,7.510092308478314,780,110.32791826842544,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2120,130,11.634861847999629,662,101.48000442778019,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2121,10,0.8045530256180694,1178,169.7336276782974,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2122,144,13.015054075524255,1116,132.70213947521285,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2123,0,0.0,810,118.20855991429256,54,61.31794654942952,0,0.0,0,0.0,0,0.0,0,0.0
2124,50,4.783015045043207,338,43.09712548346607,42,90.42955720458752,60,674.8736740523034,34,681.6391986526397,16,581.4532056197311,0,0.0
2125,1092,87.07303751316239,996,121.72726440664073,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2126,272,22.243299915732848,605,199.46856663565393,23,25.058474864795507,0,0.0,0,0.0,0,0.0,0,0.0
2127,120,8.999373450838064,1058,179.9470342636358,10,11.411538180426122,0,0.0,0,0.0,0,0.0,0,0.0
2128,100,4.449714338559052,288,124.2091355159765,44,90.85933730026802,0,0.0,0,0.0,0,0.0,0,0.0
2129,158,5.648389320614161,340,105.38976583885088,6,9.470463994418155,0,0.0,0,0.0,0,0.0,0,0.0
2130,1274,69.86441938071547,1026,205.69575246716335,4,6.326942150711396,0,0.0,0,0.0,0,0.0,0,0.0
2131,778,46.54879100170357,390,199.570184695848,56,74.99394986853335,0,0.0,0,0.0,0,0.0,0,0.0
2132,1396,90.91396220212911,728,163.10876257292344,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2133,1798,117.16382660299145,182,31.21116788537479,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2134,1734,88.15224060577336,246,34.87242010293143,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2135,10,0.3471716858259217,2074,756.3237314358405,4,5.157421476100484,0,0.0,0,0.0,0,0.0,0,0.0
2136,0,0.0,684,96.04197064546678,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2137,26,2.344249374801487,514,100.17761375517635,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2138,28,2.5109634908907212,512,130.59552423317137,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2139,18,1.4109749780094343,666,137.017156518737,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2140,0,0.0,432,68.2967366670146,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2141,4876,145.56061130867403,342,61.961219980505255,2,2.6126739852857153,0,0.0,0,0.0,0,0.0,0,0.0
2142,604,13.662778531938248,724,167.70942455207938,4,5.196807908337628,0,0.0,0,0.0,0,0.0,0,0.0
2143,9684,156.27808669282908,144,19.842717459511515,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2144,5756,103.11626080880106,4,0.4203113468444931,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2145,21776,59.84669017832368,4,0.5633082619285075,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2146,2878,10.247711538886696,2,0.26302782620685167,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2147,9120,114.69882141029588,24,2.823567671179718,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2148,532,26.78623991387849,974,222.2012801069569,6,7.031070129638373,0,0.0,0,0.0,0,0.0,0,0.0
2149,6682,96.6196868643227,1142,279.44548609622643,24,71.32170922163854,0,0.0,0,0.0,0,0.0,0,0.0
2150,742,39.730303669329246,266,39.31128538508422,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2151,780,37.10948445895912,264,47.497636294198145,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2152,1386,57.84953098752277,162,24.111683546853055,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2153,1804,87.8485969373258,68,13.969189870706927,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2154,618,22.14236254834073,1682,466.7034318727333,4,4.768723860958637,0,0.0,0,0.0,0,0.0,0,0.0
2155,6010,125.58612864362894,2,0.31227841788391786,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2156,1884,74.07854718775172,24,6.241613636606591,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2157,1860,82.69684067502715,156,52.0028569324089,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2158,458,31.394559418494357,874,111.8023822300635,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2159,782,66.78108815843898,190,28.22878068292367,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2160,180,15.294574127134661,648,104.08796338578044,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2161,242,20.714243498904032,586,76.25327580022513,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2162,30,2.5485152645514297,780,110.44220084260998,102,528.9674347685966,22,193.8072147351134,2,30.404598583952776,0,0.0,0,0.0
2163,486,33.794137048611255,342,56.40983724435323,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2164,1114,75.55238047148572,74,12.333364175399606,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2165,436,22.283951713078824,1148,184.87220751209938,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2166,1186,59.98443228286406,2,0.24421617225664163,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2167,0,0.0,576,112.99941334220914,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2168,610,31.670024271956077,326,57.21749394587066,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2169,1514,63.07274948129303,394,62.63566249003951,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2170,94,5.695772955613753,590,104.93559232418414,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2171,1084,59.36763750496509,426,159.20034435878978,2,2.1182513605162736,0,0.0,0,0.0,0,0.0,0,0.0
2172,158,6.235445769331954,310,105.48418625407022,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2173,232,8.749944313611904,740,119.97173611880964,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2174,30,2.811766276286236,618,189.7962418777636,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2175,12,1.1693556925672663,442,95.02413288415008,14,16.252456977308412,0,0.0,0,0.0,0,0.0,0,0.0
2176,162,13.950252060055533,586,181.1751244282769,8,9.44086447675831,0,0.0,0,0.0,0,0.0,0,0.0
2177,18,1.5838350748478403,342,83.87895633486933,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2178,0,0.0,396,119.8401503873243,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2179,92,6.3470134023652145,412,66.98669022035007,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2180,60,5.123797344570224,804,113.07011693075134,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2181,0,0.0,286,101.57761214943005,74,93.65154380646808,0,0.0,0,0.0,0,0.0,0,0.0
2182,38,2.17424303535457,934,178.760817674039,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2183,2896,149.97403068507407,488,97.40793723777901,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2184,42,3.7486735213346805,1326,214.61740915228776,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2185,368,29.57837359962499,712,90.20937995553763,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2186,0,0.0,432,81.4847517389226,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2187,54,3.4499927113289677,918,144.27670920807083,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2188,212,14.115736467647594,998,188.87535354556306,86,102.6217603439448,0,0.0,0,0.0,0,0.0,0,0.0
2189,24,1.862032647349019,8,2.054974405186943,4,14.758082253447995,0,0.0,0,0.0,0,0.0,0,0.0
2190,198,14.174368742636911,196,39.236142277562124,34,103.09077145398305,4,26.087943873121798,0,0.0,0,0.0,0,0.0
2191,24,1.8247493242715216,372,54.469950872896305,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2192,38,3.563305746108508,376,52.58752619109121,194,568.8412126202273,34,317.73988568735354,6,98.83293004620275,0,0.0,0,0.0
2193,66,4.585082591885433,186,32.70675967926217,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2194,110,8.687085304469413,214,35.33677795448445,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2195,248,16.38264326641647,256,32.96934790069889,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2196,118,9.931811368216666,242,34.698184315846596,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2197,426,23.18178826208807,78,9.543908796842452,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2198,1716,56.67648360694025,192,21.632694126532343,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2199,732,31.063609017562374,168,23.504411761467573,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2200,1656,36.9161192501742,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2201,3312,33.961181569176816,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2202,1532,27.94333242755008,16,2.4224428454724647,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2203,2326,68.46605770489086,698,93.7106674329837,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2204,0,0.0,166,73.28931989340407,0,0.0,10,124.48624075910922,2,37.19259041977725,2,82.29537228098823,0,0.0
2205,282,4.820761936249555,690,235.02848317368338,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2206,0,0.0,712,459.3384938450884,94,149.6115445140425,42,488.0324997026652,30,629.9796854077546,22,1044.9888668541712,0,0.0
2207,76,5.012587002932652,498,165.87693014514718,2,2.0014429626869306,0,0.0,0,0.0,0,0.0,0,0.0
2208,0,0.0,268,116.47191574453461,20,22.070160384767426,0,0.0,0,0.0,0,0.0,0,0.0
2209,0,0.0,656,237.96412926988273,100,218.00431476435787,0,0.0,0,0.0,0,0.0,0,0.0
2210,50,3.6339153787704346,850,293.71052976665044,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2211,372,16.159028239292276,886,274.797385557376,2,2.1327152830352425,0,0.0,0,0.0,0,0.0,0,0.0
2212,0,0.0,966,272.19712756485796,6,6.28197415090672,0,0.0,0,0.0,0,0.0,0,0.0
2213,18,0.7214738433339647,558,113.35280791550677,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2214,2088,49.23159594280811,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2215,4750,75.34572898634275,38,5.091155383030834,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2216,1694,76.6792850700154,358,88.35420713171669,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2217,3312,85.84307043239437,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2218,890,30.05214372704647,226,36.089600800136836,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2219,10,0.4117893576550238,566,113.19374187696533,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2220,2300,61.265617402727685,4,0.41404805361465247,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2221,2266,60.605333169435326,2,0.44421702498550997,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2222,5582,58.29613146108189,214,34.50180107368844,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2223,1728,51.11705249474175,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2224,702,56.08042118728894,666,172.7084840406777,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2225,4212,41.69311880005112,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2226,2246,76.54795133047826,58,7.4531259807510635,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2227,4752,67.62459583147489,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2228,2124,14.732246213133935,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2229,2628,16.98937122242957,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2230,5184,18.20202880564126,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2231,3060,21.87546666055516,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2232,9504,17.59733959656582,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2233,5328,48.55997189043681,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2234,12528,46.707515895146344,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2235,5184,35.70459379356914,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2236,28620,37.16332212344206,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2237,4212,44.04806667584464,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2238,13680,28.487271160421614,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2239,34200,298.8603569669194,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2240,43652,1121.1760513201502,88,14.415347932247087,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2241,9462,136.80066377019068,6,0.9791751981192545,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2242,2552,23.223328746727216,4,0.4468838908571634,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2243,19620,140.84214977888982,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2244,9250,92.38280853989008,2,0.206828544745354,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2245,10,0.8287525232448719,30,21.181447228097948,460,1344.6952437692808,38,354.6176656059783,2,40.55844154057105,0,0.0,0,0.0
2246,0,0.0,8,6.563392817958151,206,558.5658412872738,52,386.33657536114504,22,444.44999948667686,0,0.0,0,0.0
2247,0,0.0,316,221.76695523000635,150,222.67299067703658,2,13.795505687020544,0,0.0,0,0.0,0,0.0
2248,24,0.10328688442391162,16,13.870425073533886,138,216.8865797030301,2,14.670712652277135,0,0.0,0,0.0,0,0.0
2249,18,0.11911886518027974,344,256.6604085825916,348,703.0241677059777,10,87.49599928021253,0,0.0,0,0.0,0,0.0
2250,32,2.6287682863565136,240,97.48873583540129,86,159.63562596843525,2,13.741388686836093,0,0.0,0,0.0,0,0.0
2251,8,0.04119490381571102,34,29.651506973802153,238,370.1894023050469,8,49.5358763816916,0,0.0,0,0.0,0,0.0
2252,0,0.0,42,37.944981246588114,246,372.7905032827076,0,0.0,0,0.0,0,0.0,0,0.0
2253,248,1.4812229943893762,1368,517.7221888963664,4,5.464716195097468,0,0.0,0,0.0,0,0.0,0,0.0
2254,114,2.2294211601064537,722,388.1818564078495,100,133.2635172066186,0,0.0,0,0.0,0,0.0,0,0.0
2255,938,79.19452544159847,1534,255.42105307686052,12,17.114562820331948,0,0.0,0,0.0,0,0.0,0,0.0
2256,1452,82.28003740014834,1032,228.63206533171595,108,155.43886156305715,0,0.0,0,0.0,0,0.0,0,0.0
2257,0,0.0,294,246.97081801853895,318,534.4558662934254,0,0.0,0,0.0,0,0.0,0,0.0
2258,125,10.29302383999483,500,318.5701532760704,765,1197.4793421266256,14,89.38644227039825,0,0.0,0,0.0,0,0.0
2259,134,12.308575149880811,1342,390.04668755591354,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2260,883,75.22902835049821,1061,206.20555574878603,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2261,10,0.9352750511158552,1106,241.6859124267022,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2262,0,0.0,324,81.72786848972068,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2263,0,0.0,318,134.6133037988848,6,6.469076575471258,0,0.0,0,0.0,0,0.0,0,0.0
2264,6,0.5778677606934077,822,166.15193545908457,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2265,3884,115.15144441459518,318,171.21618862851653,248,824.3393782838965,48,499.21485358990395,72,1422.7533093711181,38,1906.94258755149,0,0.0
2266,1144,58.38417440457568,1888,446.0658959506027,96,164.74901975249452,4,30.20360328824625,0,0.0,0,0.0,0,0.0
2267,6106,174.06533815137624,194,26.653270335183215,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2268,15372,182.95471793405136,144,23.041290836492557,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2269,5712,110.36032630957514,12,2.4523218449937434,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2270,29104,501.7525604958697,1854,272.5453150407103,2,2.3348368958552728,0,0.0,0,0.0,0,0.0,0,0.0
2271,15516,96.61209314130008,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2272,7880,80.78297084631194,4,0.8790686221979461,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2273,614,15.246131742317669,2522,857.6491949978611,62,122.84322113065147,64,474.79834904784866,14,325.6006940755452,0,0.0,0,0.0
2274,2440,136.28920792920505,1124,141.38578717034915,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2275,410,18.673639810304216,974,342.57968858724223,20,28.612517627879583,0,0.0,0,0.0,0,0.0,0,0.0
2276,1994,103.66112910162742,1638,318.6681201509023,4,7.858071696866123,0,0.0,0,0.0,0,0.0,0,0.0
2277,2844,125.12609719617075,1368,223.93327814758518,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2278,6770,166.81262998767943,610,84.01683849783197,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2279,2100,87.42661006417048,1104,155.46508478728651,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2280,5074,55.42258694476208,38,4.3627009949866995,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2281,2068,68.99063054053492,1060,169.5792733777414,4,4.140061010110295,0,0.0,0,0.0,0,0.0,0,0.0
2282,4632,153.4111690216271,120,20.09376414972977,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2283,2320,45.535896669615035,56,7.512514792634838,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2284,422,14.604837013107117,1786,719.1351802713284,636,987.0690542292915,0,0.0,0,0.0,0,0.0,0,0.0
2285,5288,105.48841126464531,434,190.62188866555573,2,2.446699576919161,0,0.0,0,0.0,0,0.0,0,0.0
2286,22950,134.25221253905374,186,88.49233095592152,12,14.770767313495906,0,0.0,0,0.0,0,0.0,0,0.0
2287,74972,200.7220499128955,16,1.8729411585946638,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2288,50580,54.97640638135228,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2289,260,10.25119074898516,278,97.73457318216639,2,2.170846270657804,0,0.0,0,0.0,0,0.0,0,0.0
2290,13880,181.58553041124367,160,27.41662712270416,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2291,4964,70.10751094310174,4,0.599354932114136,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2292,1274,32.74224248400107,130,18.550998786565227,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2293,4802,169.17420038890288,2108,708.6795631997553,2,4.003931303018975,0,0.0,0,0.0,0,0.0,0,0.0
2294,5796,129.46715586365428,36,5.8420622626576595,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2295,5062,236.88412151690056,590,96.53039699942455,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2296,11704,151.54211619728116,212,33.2109827406387,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2297,1864,77.20897563673141,80,11.915095146125458,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2298,6186,139.60179331768995,6,1.0646147573443838,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2299,3232,63.875910319702136,8,1.4487860015562284,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2300,4222,113.94406907426509,530,186.56831352385967,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2301,3370,39.43599621836336,86,20.484853879612853,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2302,5500,109.48188853880522,8,1.1532439398128136,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2303,8268,104.90681614304906,192,44.6421294611247,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2304,4608,24.591101381086926,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2305,7452,62.43547802067363,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2306,20,0.7209586769708094,14,1.8800308665741525,0,0.0,2,20.936245992473893,0,0.0,0,0.0,0,0.0
2307,810,33.71192466547293,458,67.15870848571504,0,0.0,18,228.17371431606588,4,72.56672197392045,6,239.85769920224163,0,0.0
2308,136,9.540411100958426,620,124.68143251186285,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2309,724,46.3057615762866,608,102.7171621646332,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2310,54,3.3556204226232476,268,105.08339172099537,2,2.6810758532514463,0,0.0,0,0.0,0,0.0,0,0.0
2311,2247,143.3389076063574,813,115.92539387717713,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2312,10496,247.36730773813704,88,38.16986072763791,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2313,3516,107.9740496672918,12,2.0200412051855685,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2314,724,48.830890881716314,464,57.66643527801988,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
